side,entry_index,exit_index,entry_price,exit_price,stop_loss_price,take_profit_price,exit_reason,gross_return,leveraged_return,net_return
short,35333,35389,56818.336620,55681.969888,57386.519986,55681.969888,take_profit,20.000000,200.000000,199.200000
short,35443,35520,56641.665000,55508.831700,57208.081650,55508.831700,take_profit,20.000000,200.000000,199.200000
short,36836,36856,59403.993145,58215.913282,59998.033076,58215.913282,take_profit,20.000000,200.000000,199.200000
short,37364,37425,59410.709785,58222.495589,60004.816883,58222.495589,take_profit,20.000000,200.000000,199.200000
short,37680,37706,59238.525920,59830.911179,59830.911179,58053.755402,stop_loss,-10.000000,-100.000000,-100.800000
short,38240,38246,56837.756905,57406.134474,57406.134474,55701.001767,stop_loss,-10.000000,-100.000000,-100.800000
short,38674,38799,56769.601000,55634.208980,57337.297010,55634.208980,take_profit,20.000000,200.000000,199.200000
short,39123,39208,55053.099680,55603.630677,55603.630677,53952.037686,stop_loss,-10.000000,-100.000000,-100.800000
short,39267,39368,55094.099170,53992.217187,55645.040162,53992.217187,take_profit,20.000000,200.000000,199.200000
short,41077,41120,54452.590085,54997.115986,54997.115986,53363.538283,stop_loss,-10.000000,-100.000000,-100.800000
short,41600,41662,56275.488180,55149.978416,56838.243062,55149.978416,take_profit,20.000000,200.000000,199.200000
short,42672,42849,58762.823890,59350.452129,59350.452129,57587.567412,stop_loss,-10.000000,-100.000000,-100.800000
short,42980,43021,58258.006425,58840.586489,58840.586489,57092.846297,stop_loss,-10.000000,-100.000000,-100.800000
short,43425,43461,58311.269780,58894.382478,58894.382478,57145.044384,stop_loss,-10.000000,-100.000000,-100.800000
short,43565,43584,58265.682585,58848.339411,58848.339411,57100.368933,stop_loss,-10.000000,-100.000000,-100.800000
short,45416,45600,58803.133725,59391.165062,59391.165062,57627.071051,stop_loss,-10.000000,-100.000000,-100.800000
short,45651,45887,58876.996775,57699.456839,59465.766743,57699.456839,take_profit,20.000000,200.000000,199.200000
short,46652,46831,57000.995245,57571.005197,57571.005197,55860.975340,stop_loss,-10.000000,-100.000000,-100.800000
short,47592,47603,59096.227105,59687.189376,59687.189376,57914.302563,stop_loss,-10.000000,-100.000000,-100.800000
short,47619,47881,61221.503935,59997.073856,61833.718974,59997.073856,take_profit,20.000000,200.000000,199.200000
short,48636,49124,60882.423560,61491.247796,61491.247796,59664.775089,stop_loss,-10.000000,-100.000000,-100.800000
short,49147,49156,62609.459610,63235.554206,63235.554206,61357.270418,stop_loss,-10.000000,-100.000000,-100.800000
short,49316,49533,63306.580875,63939.646684,63939.646684,62040.449258,stop_loss,-10.000000,-100.000000,-100.800000
short,49811,49909,62440.704030,63065.111070,63065.111070,61191.889949,stop_loss,-10.000000,-100.000000,-100.800000
short,51500,51547,55997.507240,54877.557095,56557.482312,54877.557095,take_profit,20.000000,200.000000,199.200000
short,51773,51858,56068.961495,56629.651110,56629.651110,54947.582265,stop_loss,-10.000000,-100.000000,-100.800000
short,51958,51978,56539.296210,57104.689172,57104.689172,55408.510286,stop_loss,-10.000000,-100.000000,-100.800000
short,52048,52075,56540.965375,57106.375029,57106.375029,55410.146067,stop_loss,-10.000000,-100.000000,-100.800000
short,52112,52135,56480.405670,55350.797557,57045.209727,55350.797557,take_profit,20.000000,200.000000,199.200000
short,52188,52225,55225.613380,55777.869514,55777.869514,54121.101112,stop_loss,-10.000000,-100.000000,-100.800000
short,52327,52371,54933.789365,53835.113578,55483.127259,53835.113578,take_profit,20.000000,200.000000,199.200000
short,53530,53637,54989.841325,53890.044498,55539.739738,53890.044498,take_profit,20.000000,200.000000,199.200000
short,53966,53991,49476.039605,49970.800001,49970.800001,48486.518813,stop_loss,-10.000000,-100.000000,-100.800000
short,54175,54254,50967.243630,49947.898757,51476.916066,49947.898757,take_profit,20.000000,200.000000,199.200000
short,54467,54550,49428.753260,49923.040793,49923.040793,48440.178195,stop_loss,-10.000000,-100.000000,-100.800000
short,55189,55203,49006.944270,49497.013713,49497.013713,48026.805385,stop_loss,-10.000000,-100.000000,-100.800000
short,55535,55545,53217.947715,53750.127192,53750.127192,52153.588761,stop_loss,-10.000000,-100.000000,-100.800000
short,55638,55644,53233.759805,53766.097403,53766.097403,52169.084609,stop_loss,-10.000000,-100.000000,-100.800000
short,56288,56380,54000.706140,54540.713201,54540.713201,52920.692017,stop_loss,-10.000000,-100.000000,-100.800000
short,56508,56559,54709.391620,55256.485536,55256.485536,53615.203788,stop_loss,-10.000000,-100.000000,-100.800000
short,56565,56735,54711.900365,53617.662358,55259.019369,53617.662358,take_profit,20.000000,200.000000,199.200000
